;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
film;2.251337e-13;3.6497982e-05;4.9754883e-05;5.3300235e-05;9.4889245e-08;3.023841e-05;1.3752554e-05;1.6266497e-13;4.6998804e-05;4.7341106e-05;3.8313752e-05;4.6259534e-11;3.1347527e-10;3.228354e-08;1.2720257e-12;4.199694e-05
howell;2.1896157e-14;0.0002364171;1.7535149e-11;1.1462907e-06;9.569548e-16;1.3106967e-07;1.6947563e-07;1.6414686e-18;9.537216e-07;5.0017818e-05;1.5302314e-06;1.1416039e-15;1.1813176e-14;4.6248274e-06;3.6949275e-17;3.400933e-06
just;2.639084e-08;2.9568046e-05;3.6944127e-07;5.8186644e-05;2.3264268e-07;0.00013347069;6.2979334e-06;1.3575242e-08;6.288289e-05;5.5489454e-05;8.9690875e-05;6.7593487e-07;6.3538505e-06;4.240375e-08;0.044234473;5.5231798e-05
transcribe;2.4071814e-14;4.4379463e-05;1.2960641e-19;3.1421714e-09;4.075015e-15;8.9324226e-10;9.838723e-11;6.660195e-20;4.763489e-10;7.684568e-05;7.946208e-09;3.6658666e-21;1.5572828e-25;1.1512321e-16;4.703785e-30;1.163317e-09
dedicate;1.215605e-26;0.00019407048;4.419527e-08;4.1253503e-07;9.157291e-06;3.401844e-05;6.505819e-08;1.1224406e-27;4.980755e-06;0.00011896339;8.873013e-08;3.645912e-20;4.0368963e-25;5.4550493e-18;4.7523776e-21;1.811341e-05
marketplace;3.9502813e-15;2.6585038e-05;8.993065e-09;5.720459e-05;1.3465904e-09;2.883096e-06;1.7910797e-05;5.7791355e-15;2.9443374e-05;6.7853274e-05;5.759141e-06;9.5272e-13;1.0724126e-10;8.667363e-09;1.442366e-14;2.9245273e-05
integrate;2.8326015e-06;4.0688083e-05;1.1766505e-07;0.00011050143;1.8827054e-10;2.4968085e-05;0.00013004469;3.8876713e-10;0.000112510876;4.5221845e-05;8.151741e-05;9.796349e-05;1.028145e-07;8.636463e-09;4.7318952e-08;0.0001285718
autumn;1.6718292e-10;3.5077694e-05;3.589692e-07;0.00015719948;2.4473391e-05;0.0006800973;6.246584e-05;3.5243788e-06;0.00035893702;4.4960474e-05;7.7442564e-05;6.303393e-05;7.06473e-07;1.9946421e-07;1.2436233e-09;0.000106011925
annoyance;2.4658726e-15;3.6808575e-05;1.00290265e-08;2.9551826e-05;1.5261917e-10;1.8924519e-06;1.2062334e-05;9.336521e-14;1.7748205e-05;5.10243e-05;1.0256793e-05;7.324107e-13;1.7719465e-08;2.9262788e-08;5.9976117e-12;9.397229e-06
quack;1.4758248e-08;5.713275e-05;9.589438e-06;9.173918e-05;2.0210531e-11;2.4646568e-05;5.0181775e-06;5.3670873e-11;1.835757e-05;6.067899e-05;5.6432997e-05;3.8781835e-08;1.9908258e-07;7.90974e-07;5.211608e-13;5.084437e-05
simon;1.6852253e-09;0.0002473643;3.3576666e-07;1.2520109e-05;2.243305e-12;3.1728273e-06;5.056373e-06;7.024862e-12;8.33937e-06;4.4820783e-05;6.844843e-05;1.5082631e-11;9.669938e-08;0.001063791;3.1357686e-12;2.1453867e-05
jacobson;6.197096e-16;0.00014308468;2.1463163e-12;6.197537e-07;2.4166456e-16;5.6445096e-08;3.337765e-08;4.5609043e-20;2.4655844e-07;7.061484e-05;8.130188e-07;7.00849e-18;4.849059e-16;3.100685e-07;3.9961538e-20;1.7912569e-06
ofany;3.4622786e-17;2.0980984e-05;1.9409299e-08;2.5117458e-06;0.00028464902;1.2629051e-08;8.848853e-09;9.4908305e-24;3.357303e-07;0.00022543648;4.218107e-09;5.6799617e-32;2.5131412e-12;5.233785e-11;4.1140303e-22;1.8119445e-08
armored;1.795751e-13;5.591458e-05;1.6091962e-10;2.7024642e-05;1.117026e-11;2.2272858e-05;1.1267257e-05;4.092507e-11;4.8483173e-05;5.88551e-05;7.0472524e-06;2.050131e-09;2.004703e-11;1.5608346e-07;5.1557387e-16;0.0003127504
anthony;2.980746e-09;0.00034304694;2.0731775e-06;4.0026196e-05;4.1434643e-13;4.8211336e-05;4.258291e-06;0.001869139;1.9679168e-05;3.5212142e-05;0.0001355096;2.325152e-08;2.990993e-05;0.00024995062;1.1574511e-11;9.0841386e-05
chorus;1.9516177e-12;3.6206235e-05;3.2216217e-08;3.3288143e-05;1.0521964e-08;3.139515e-05;9.404132e-06;3.732773e-14;6.7083565e-05;4.5099936e-05;4.0863884e-05;5.9081284e-10;3.9792708e-10;7.97839e-08;1.03789324e-10;6.5699314e-05
tofollow;1.6534775e-36;5.447947e-06;3.6356488e-20;1.7465458e-08;7.8519735e-28;1.2234042e-10;3.2691527e-09;1.0785056e-36;1.8016609e-09;4.5698165e-05;1.5273642e-10;4.743411e-26;4.60991e-33;1.0241494e-09;5.322483e-39;1.0260515e-08
nifty;8.242018e-11;0.00012470553;1.226506e-08;1.0390346e-05;8.4094615e-12;6.628831e-06;1.7395687e-05;1.0943398e-08;5.9813654e-05;4.4060027e-05;3.574275e-06;1.0763176e-06;6.944938e-08;2.992985e-07;1.2424195e-12;6.013957e-06
grandparent;0.00019232201;8.289567e-05;1.4315866e-11;5.560108e-09;8.703289e-05;7.46339e-08;1.07682885e-08;8.1219e-40;6.90866e-09;0.0001010432;7.0289348e-09;5.3000276e-31;9.923793e-34;7.2439024e-19;1.4106265e-21;1.9773558e-09
grateful;9.124675e-09;4.419297e-05;2.892293e-07;8.62426e-05;9.204144e-11;8.5457985e-05;1.4769528e-05;4.293762e-08;3.6125402e-05;4.0889456e-05;8.0610516e-05;1.2050484e-06;4.5210367e-08;8.370615e-08;5.156957e-09;8.952565e-05
theappropriate;2.922138e-14;0.00010961984;0.0006696442;0.00023024119;5.4172557e-05;2.708688e-05;1.2899649e-06;3.3969667e-17;0.00030218784;0.00010169104;1.3223558e-06;0.00093323184;0.00020391753;0.00020067496;5.2602218e-06;2.715307e-05
evident;6.9964248e-09;2.736927e-05;6.6699117e-09;2.9566118e-05;1.5279525e-08;6.3099474e-06;2.8298002e-06;4.9936386e-07;4.0481787e-05;4.6246434e-05;3.218474e-05;3.590744e-08;1.7162424e-06;8.552578e-08;1.172669e-10;3.170998e-05
curve;1.2540645e-09;6.9051974e-05;3.8780303e-07;4.713019e-05;3.5991223e-09;5.6140358e-05;0.0002541862;1.0615534e-11;0.00013418421;4.455177e-05;1.12154175e-05;1.8592e-09;5.9463396e-08;6.4344654e-08;9.086373e-09;1.4244072e-05
conception;2.904925e-12;2.1881253e-05;3.055121e-07;0.000121447185;1.1488186e-08;1.5459247e-05;4.760733e-05;1.0193235e-11;4.73686e-05;4.2775406e-05;0.00020425662;4.1551515e-10;1.5687927e-07;4.027922e-08;1.4429909e-10;8.361071e-05
disclaim;5.0315635e-10;3.938293e-05;1.22584645e-08;1.3721581e-05;2.589411e-12;4.603421e-06;1.4385165e-06;8.9513995e-14;2.4541164e-06;5.8003287e-05;6.528901e-05;1.1728154e-09;1.1448111e-06;6.623202e-09;1.1018796e-09;1.4085295e-05
bari;1.3583574e-15;0.0001809409;1.6275526e-11;2.2578179e-06;1.1137502e-14;7.3532505e-07;3.2902463e-07;9.079036e-18;1.1262686e-06;6.412464e-05;1.0263133e-06;1.7703798e-13;1.182385e-16;1.6635546e-07;2.8476249e-18;5.883014e-06
redesign;4.2576175e-14;4.9554194e-05;1.4078473e-07;4.5233486e-05;2.7909662e-11;3.553693e-05;0.00010412905;1.06800684e-16;0.00013312246;4.6592882e-05;4.455604e-06;2.9735416e-11;9.587413e-10;4.821605e-08;4.057136e-15;1.938137e-05
wildly;1.1963383e-12;3.486982e-05;5.056465e-08;5.0611754e-05;5.3050517e-06;0.00018040561;1.7289605e-05;2.2519147e-09;5.2387826e-05;4.701626e-05;3.1720472e-05;2.6580582e-07;9.4263385e-07;1.3646356e-08;1.6327187e-08;2.0234254e-05
skin;1.8276103e-09;3.139893e-05;1.2510343e-06;0.00015124916;2.5388145e-08;0.00011068538;0.00016764367;1.9741972e-10;0.00036466896;4.343088e-05;0.00012923902;2.856994e-07;5.3691608e-08;8.6609475e-08;2.2848606e-10;0.00012017091
introductory;2.4682412e-10;6.001311e-05;3.5157788e-07;0.00014765398;7.0867335e-12;0.00011113121;0.00013674653;1.6073172e-07;0.00014632192;3.5535828e-05;6.5224194e-05;2.0191562e-08;2.4581917e-07;1.0133194e-06;4.6042378e-10;3.8979604e-05
politic;1.0330823e-15;2.5116171e-06;0.00013365145;0.0006539484;3.7451274e-14;5.1490177e-05;0.00015857506;0.00084028835;0.00032367322;0.00017151651;1.2764797e-06;2.2904877e-16;7.323138e-16;5.0685584e-12;1.02693045e-11;0.0005693781
collaborate;1.8182265e-16;1.1350691e-05;2.5264697e-21;9.398515e-10;1.9670187e-11;6.4415365e-12;2.2950434e-15;6.49896e-40;1.4895312e-11;0.0002254109;1.2720688e-09;6.9037765e-35;1.381577e-18;5.799928e-09;4.2893577e-20;1.6905817e-11
autonomous;8.86898e-15;4.8540423e-05;5.623826e-11;5.2143474e-05;1.7724633e-11;4.8888824e-06;8.152627e-06;1.7712866e-10;4.5982863e-05;3.9300718e-05;2.2771059e-05;2.5138404e-11;2.1495166e-09;8.4832985e-09;3.401172e-15;7.1461654e-05
anonymous;3.053359e-13;6.0115097e-05;5.114728e-06;0.00012954927;3.335164e-13;2.9731262e-05;5.4757464e-05;2.492918e-09;1.594008e-05;5.1874125e-05;0.00012239453;1.2315352e-10;1.8963937e-07;1.8166153e-07;2.2998498e-13;4.6516776e-05
gravitational;2.1753184e-09;7.0512906e-05;1.5474998e-05;4.896021e-05;2.9978816e-07;2.159687e-05;9.91253e-06;6.219955e-05;0.00048678386;2.9974162e-05;6.0741266e-05;0.00049917254;1.4708128e-07;3.7148334e-07;9.2212754e-10;8.656291e-05
boudrie;5.5069966e-24;6.883731e-05;3.4632095e-09;5.2306486e-06;1.5777346e-14;2.833064e-10;2.669975e-08;1.8723771e-20;1.6999087e-08;8.027858e-05;5.297487e-09;1.6885832e-17;4.9037726e-21;2.6187414e-09;1.446407e-26;4.3433414e-07
instal;2.862756e-29;2.5109213e-07;5.336847e-25;1.150329e-08;8.694566e-19;3.3392417e-10;1.2242105e-14;6.642248e-30;1.3498129e-09;0.0031320292;1.1575002e-10;6.858683e-19;1.8982765e-21;6.4263013e-16;7.847921e-33;2.8134113e-11
universitaet;2.222199e-20;2.8060226e-06;0.00042868918;0.00011803721;1.9357623e-11;1.4172951e-05;2.238918e-09;2.0229634e-12;4.3993864e-06;5.978846e-05;4.186615e-05;9.25577e-20;0.00023450448;1.8611389e-13;6.58226e-06;0.0001711291
activism;2.5187465e-11;2.870683e-05;7.5345173e-07;0.00021397241;4.7130094e-08;2.4694704e-05;8.40771e-05;1.9112982e-10;5.181194e-05;4.7733934e-05;0.0003124849;9.348462e-11;1.1530199e-06;1.176937e-08;3.6048376e-12;0.00020621969
occupier;4.8672234e-14;2.7769522e-05;1.6343512e-09;7.682414e-05;1.9536799e-09;4.4463653e-05;3.7856983e-06;7.305994e-09;3.180118e-05;5.0041865e-05;1.930406e-05;3.1379447e-14;7.085572e-09;2.5023775e-08;3.7798538e-09;0.0006749124
lense;0.000114797804;4.8546326e-06;6.5472506e-07;2.515598e-07;2.4739782e-05;2.419407e-07;3.61443e-08;7.673052e-08;4.9675936e-08;0.0002452469;1.5223835e-08;7.160235e-16;2.8814785e-16;1.1127479e-12;2.9969607e-10;5.1159136e-06
fruitless;6.878262e-14;7.1080096e-05;2.6179166e-08;2.7328117e-05;7.2423445e-09;3.0454816e-05;2.6956498e-06;3.1083034e-09;2.276282e-05;3.511181e-05;4.1336e-05;2.2516865e-07;2.9605813e-09;1.8853266e-08;1.4277845e-11;2.9235622e-05
alignment;1.0773237e-11;3.1897907e-05;2.6871541e-08;4.0138886e-05;4.6953583e-09;8.89028e-06;9.935315e-05;8.6609315e-14;0.00012911607;3.789084e-05;2.8140543e-05;2.3217263e-08;2.8663624e-07;8.1169285e-09;9.152782e-17;1.304038e-05
qualify;0.00085960596;3.9207865e-05;1.9651093e-08;0.00011849004;5.8030575e-10;0.00021357682;2.335701e-05;1.3239966e-09;0.00012736928;6.361384e-05;0.00027695452;3.2694928e-07;1.28177655e-08;1.45533585e-08;2.5511251e-10;0.000101481084
tennessee;2.8975513e-14;0.00016688327;5.3512673e-11;1.2208675e-05;1.4587365e-15;9.037001e-06;1.3233241e-06;9.343278e-13;7.726563e-06;5.752123e-05;1.6513517e-05;5.48543e-13;2.7120112e-11;4.64205e-05;7.740142e-15;5.6708985e-05
disgust;3.1013657e-13;2.4819215e-05;4.5565056e-08;5.7421064e-05;6.850139e-10;1.3231327e-05;1.2353201e-05;1.5574046e-11;1.5614727e-05;5.07994e-05;5.751885e-05;2.9119943e-10;5.9025634e-08;4.0246622e-08;1.8090617e-12;3.3429948e-05
thesepeople;8.501004e-15;6.920045e-06;3.333176e-15;8.796863e-05;2.1592764e-11;2.0214102e-08;3.1372601e-06;1.1726551e-14;3.3548036e-05;9.4931034e-05;2.454033e-07;0.001085475;4.2180926e-18;3.0944514e-11;7.110052e-17;4.1224877e-09
clockwise;3.3180982e-12;8.990806e-05;1.686597e-10;5.499683e-06;9.617462e-14;1.0377483e-05;1.8739287e-05;6.182965e-17;1.835366e-05;5.4026612e-05;2.4780757e-06;9.949777e-14;1.17309945e-07;2.7899508e-08;1.0397151e-12;9.294278e-06
basket;9.084711e-14;3.7534774e-05;4.3041542e-08;3.7146023e-05;4.3309325e-09;5.9967886e-05;1.5548621e-05;1.9180825e-11;4.2089763e-05;6.9438356e-05;4.641419e-05;5.4448474e-10;2.0604769e-10;3.5102103e-09;1.573885e-12;3.973969e-05
therefore;6.9793876e-10;2.4076116e-05;5.821402e-07;0.00016721203;0.00033589787;5.0170074e-05;2.9938701e-05;7.681596e-10;0.00011737014;5.563408e-05;0.00020800722;5.901208e-08;2.0112704e-08;1.7285663e-09;0.0010914932;7.374025e-05
kennejs;5.090965e-16;0.000121984536;3.077298e-18;4.8166545e-08;1.0138702e-14;1.587152e-09;8.2876983e-13;1.10447475e-26;1.3395591e-07;6.212171e-05;2.2289708e-08;1.4706628e-26;4.7304743e-12;4.06179e-10;5.269892e-10;1.679196e-07
gerhard;5.0871e-13;3.228562e-05;8.810702e-16;3.4432994e-06;5.634421e-27;1.6794413e-08;1.63938e-08;6.1942323e-30;1.0522565e-07;9.6796364e-05;2.198286e-05;6.1554094e-14;2.9541648e-26;0.00044066407;7.4291067e-09;4.8106856e-09
entryway;2.7262633e-14;4.1372936e-05;7.1779255e-10;3.2833672e-05;6.8274914e-11;9.64866e-06;7.4740115e-06;5.176107e-15;2.0273763e-05;4.605329e-05;6.5334007e-06;1.0433201e-10;3.8508582e-10;1.7874436e-07;7.9310575e-15;5.8864094e-05
chuck;3.3913957e-06;0.00010634355;1.0113148e-07;2.5652285e-05;1.3991898e-11;9.0039975e-05;2.4775925e-05;1.2036055e-13;0.00010240696;5.8594345e-05;6.415869e-05;4.868701e-09;2.6929897e-08;3.6482772e-05;3.1928323e-08;1.7190909e-05
assistance;9.2760695e-11;1.9172485e-05;7.1252697e-07;0.00040046682;1.0126785e-09;5.7148787e-05;0.00019051052;6.675159e-10;9.2274924e-05;4.8781196e-05;3.628696e-05;4.0373265e-09;1.0522131e-08;5.0708335e-09;9.402748e-15;0.0002149542
bothered;4.5125366e-06;3.4922734e-05;2.5780055e-06;8.186782e-05;8.7654395e-10;8.619685e-05;6.8801373e-06;2.583004e-10;3.3617278e-05;5.273353e-05;0.00018708326;5.555294e-08;7.3228715e-05;3.594498e-07;6.886889e-08;4.8799004e-05
linear;3.2597502e-10;4.0803414e-05;4.1636767e-08;5.5709203e-05;3.1323663e-10;2.4455161e-05;7.274664e-05;1.5799914e-07;0.00024723116;4.1450254e-05;3.824107e-05;4.1730484e-05;1.1702902e-07;7.326781e-08;1.08625315e-07;3.323629e-05
tsee;4.067213e-22;3.6249763e-05;3.6998325e-16;6.795726e-10;5.8315815e-26;7.968547e-14;1.3213761e-11;0.0;3.0974053e-11;0.00017022551;1.8783139e-10;2.7167189e-27;2.6166975e-25;1.6052295e-08;3.7598483e-10;2.8058567e-10
redemption;5.813065e-13;2.9884817e-05;4.647662e-09;2.4470652e-05;1.9178812e-09;7.2336734e-05;4.184236e-06;1.0288835e-10;1.1989468e-05;4.4420973e-05;0.00010473608;7.4493534e-10;4.98034e-10;1.299064e-09;5.2714777e-11;9.576457e-05
mead;3.5317537e-12;9.189187e-05;9.1358224e-08;1.2014136e-05;1.6205728e-12;3.6523722e-06;4.88785e-07;7.541531e-10;5.6433214e-06;4.8644564e-05;4.8522903e-05;5.5221036e-11;3.5515305e-10;6.908499e-05;5.0051096e-15;9.052042e-06
cylink;1.9773501e-17;0.0004301482;1.7170253e-08;2.8328045e-10;1.1464874e-23;4.3165405e-09;1.6991175e-09;0.0;8.8968743e-10;5.1159757e-05;3.5354744e-10;3.3447019e-38;1.9213646e-20;3.5157665e-12;4.2823142e-26;3.7574757e-09
rowan;1.827854e-13;0.0002713372;1.5949857e-08;5.9593203e-06;6.4094254e-13;2.3233486e-06;5.1009856e-06;2.2997727e-11;1.7460276e-06;3.88148e-05;2.2300492e-05;4.0684907e-11;8.383458e-12;1.216963e-05;6.956117e-16;7.4818745e-06
firearm;1.0811556e-13;4.9493043e-05;1.624573e-06;0.00028432024;1.8997712e-10;0.000107306354;2.9252396e-05;5.330071e-09;3.8221566e-05;4.3144522e-05;4.2861902e-05;9.164455e-13;1.4171997e-07;3.2944335e-08;3.5434173e-08;5.7715624e-05
earthquake;5.759843e-10;2.2577558e-05;0.00037483624;0.00025350202;5.7355027e-07;0.00033461791;9.526865e-05;1.3887525e-08;0.00035052365;3.620286e-05;0.00013035175;9.041376e-09;6.097672e-08;8.689585e-09;7.267576e-10;0.0003095637
capitalist;7.102435e-11;5.168511e-05;3.3564547e-08;9.002417e-05;2.2239104e-10;1.9446621e-05;2.3443576e-05;2.2275831e-08;2.479187e-05;4.5338216e-05;8.8448425e-05;7.983991e-10;4.8762722e-08;3.7309183e-06;2.0301583e-11;0.00021238954
unmanned;3.2975868e-12;5.594193e-05;1.1592001e-06;0.000103400605;2.415264e-08;4.8106205e-05;0.0002315575;4.868199e-08;0.00047990106;2.7217826e-05;1.5552781e-05;4.5446097e-08;1.4517002e-09;3.2530756e-06;9.692366e-11;0.0001687998
plywood;2.1266027e-08;4.1827014e-05;1.3885662e-07;4.686573e-05;5.823429e-09;3.373747e-05;3.746984e-05;3.3800276e-13;9.714318e-05;5.382381e-05;1.9365167e-05;1.5714484e-10;1.0622268e-08;1.7783556e-07;3.2147316e-09;4.187554e-05
shaun;3.7657236e-13;0.00032500966;2.1601836e-10;3.6932634e-06;1.3059992e-13;3.522418e-06;2.2830267e-07;1.30425e-14;3.0148317e-06;5.436271e-05;8.064361e-06;3.2285969e-12;4.344259e-11;0.00019655385;1.3008757e-15;1.2352743e-05
tomorrow;1.2413341e-07;2.2850496e-05;8.080679e-06;0.00015037986;2.713838e-06;0.00019254212;2.2557037e-05;4.4346134e-06;0.00015597635;5.5540248e-05;0.00013873893;6.016687e-06;3.3284794e-06;9.878575e-08;8.8300304e-08;8.436103e-05
sherwood;1.3141003e-13;0.00013856209;6.748235e-10;1.37347e-06;2.6660705e-15;1.1599229e-06;9.4863346e-08;3.317175e-17;1.6004567e-06;5.5284636e-05;2.3604011e-06;5.2041877e-14;9.69075e-15;2.93509e-05;2.2958185e-16;4.646623e-06
doesanyone;4.8486032e-20;2.3281711e-05;1.9998864e-18;1.926963e-09;1.432297e-07;5.6576837e-09;4.4502596e-11;3.5153674e-22;5.889587e-09;0.00012624681;2.536689e-07;5.896644e-14;2.2283735e-18;1.00428025e-11;2.288291e-08;9.463433e-11
shuldig;3.889861e-15;1.6573591e-05;3.2531922e-09;0.00025779766;0.00016351194;6.213264e-07;2.9203852e-06;6.415774e-30;4.7305555e-05;0.00016700415;1.1514004e-07;7.915546e-06;1.07258195e-07;7.027587e-14;9.8398205e-14;4.0176865e-06
startup;3.3840498e-13;8.710417e-05;3.6376182e-09;6.437696e-05;6.2647385e-09;5.905782e-05;0.0009440587;6.213456e-13;0.00023511241;4.4844022e-05;7.5735734e-06;1.6856953e-11;7.8140376e-11;8.802251e-07;2.3970492e-14;4.0315754e-05
concordia;2.233373e-14;0.000251519;2.721051e-11;1.5308997e-06;1.9651745e-14;1.2665784e-07;2.484018e-07;2.1612871e-17;1.3329014e-06;4.576158e-05;5.1821426e-06;6.1293858e-15;5.391595e-15;7.639342e-07;4.370924e-19;2.5780596e-06
newsreader;8.4836147e-17;8.502888e-05;1.4114509e-06;1.3328667e-05;8.2990337e-13;3.6734118e-06;0.00047205525;1.845596e-17;4.6059954e-06;5.4803717e-05;8.784021e-06;6.3623537e-15;1.1791859e-10;9.9268995e-08;4.255512e-10;4.1689833e-05
controlthe;1.5327676e-36;0.00012924611;2.3695865e-24;2.4490467e-09;2.3331817e-14;3.4724607e-08;1.6659983e-14;1.3894202e-23;5.0406754e-08;0.00013063393;3.5014636e-10;4.7411254e-21;3.5149892e-26;2.346019e-13;1.6565711e-23;7.2727353e-09
blue;2.1469681e-08;5.6829525e-05;1.4957406e-08;4.4455894e-05;3.239953e-09;0.00017008094;4.9748705e-05;8.161738e-12;0.00034144803;4.5593086e-05;4.406964e-05;2.445339e-07;3.8857775e-07;4.2689913e-07;2.962641e-12;5.729893e-05
immune;3.1532017e-11;3.3952376e-05;2.2697982e-08;0.00011655338;1.4302132e-12;1.2585276e-05;7.6588774e-05;4.5638753e-11;3.7708927e-05;5.038918e-05;5.7209294e-05;9.170109e-08;1.3534651e-07;3.404819e-07;3.964614e-14;7.840881e-05
drum;2.8192807e-11;6.172285e-05;1.8202389e-08;7.0927534e-05;1.1304331e-10;0.00015698759;0.0001348808;4.8069465e-10;0.00023858246;4.7527574e-05;5.3811575e-05;2.207399e-10;6.4754346e-07;2.1594391e-07;5.423018e-10;9.996556e-05
andmaybe;1.1594704e-32;7.5163385e-05;7.483495e-20;3.5248167e-08;0.00048163076;1.1544652e-09;2.8359595e-10;2.2749428e-16;5.2970632e-09;4.7580183e-05;1.0938448e-09;2.4145878e-18;1.2726133e-10;1.2155182e-10;4.257364e-32;2.573899e-07
demolish;3.8123236e-20;7.291206e-05;8.921813e-22;2.8764345e-05;7.901576e-22;5.3079577e-05;0.00017247701;1.551781e-28;3.5175413e-05;3.4828765e-05;7.6984434e-05;3.33442e-16;7.99462e-17;2.5683833e-06;3.2555887e-15;0.00039826098
edition;9.082797e-12;3.4810826e-05;0.0014396235;0.00022777755;1.6831386e-07;0.0005269799;0.00023565236;1.2250537e-11;0.00012879528;4.500149e-05;9.4440635e-05;1.8533147e-10;1.3187977e-07;4.4992607e-08;9.879923e-09;5.440756e-05
construct;1.953279e-08;2.6091306e-05;4.9623947e-07;0.00016167652;2.9972197e-10;3.3971835e-05;0.00013800016;7.4813974e-11;0.0001524024;5.074326e-05;0.000120962024;1.4558432e-07;9.151804e-08;1.0912069e-08;1.2078894e-07;4.5493613e-05
griffin;1.5116276e-11;0.00022666558;4.9011045e-10;6.310615e-06;1.7402763e-12;9.007669e-06;1.5011809e-06;7.318475e-13;8.0793e-06;3.634786e-05;1.9896408e-05;1.511996e-11;1.8176927e-09;1.854598e-05;1.2820033e-18;5.38365e-05
other;2.5216126e-10;2.886775e-05;2.7256638e-07;0.00022163935;7.841846e-08;9.940526e-05;2.0403495e-05;0.08466116;9.788986e-05;5.6181038e-05;0.00016756638;0.00010500651;1.174781e-07;2.2226325e-09;4.084797e-10;0.00011769935
dither;2.7702682e-14;5.961354e-05;2.6846323e-09;6.8673535e-06;4.713e-12;3.2332127e-06;5.924768e-06;8.994917e-19;1.2920297e-05;5.4497024e-05;2.3984708e-06;6.192445e-10;2.0202872e-11;9.982503e-08;9.91502e-12;3.3603687e-06
partnership;2.0431266e-11;3.383698e-05;2.8636487e-08;0.00030506702;6.04091e-08;7.702717e-05;0.00011107972;1.8717161e-09;0.000111038746;5.2182204e-05;7.323237e-05;2.4652009e-06;2.5064358e-07;6.049297e-08;3.9978212e-10;7.1427145e-05
ramble;3.6045858e-16;3.4736226e-05;4.2040483e-19;8.9272284e-08;1.1460513e-21;1.2324951e-08;1.464723e-12;8.883754e-18;1.7514308e-08;7.9149795e-05;3.53262e-08;3.2977977e-13;1.660563e-11;1.8358537e-12;2.810676e-23;1.9795974e-09
ksand;7.579397e-20;6.5182403e-06;7.9982456e-13;5.0554925e-05;8.2930866e-20;1.661769e-05;1.963528e-08;1.4213012e-15;6.4849105e-06;0.00024164224;5.07804e-05;1.3727078e-26;8.014232e-11;9.456679e-12;2.0362556e-25;3.440479e-05
rime;3.9910278e-14;9.335462e-05;8.665181e-11;3.2926769e-06;2.9527307e-12;9.074902e-07;9.187516e-07;2.7542096e-12;3.3504743e-06;5.510152e-05;2.9336038e-06;3.9771697e-12;6.163932e-14;4.1960786e-07;1.7366593e-14;2.249608e-06
vienna;9.6165656e-14;0.00011709627;2.1890339e-11;3.71527e-06;1.5398178e-13;2.79373e-07;2.6332566e-07;4.829042e-16;2.6827872e-06;5.591909e-05;4.3973514e-06;3.640548e-12;2.810136e-13;2.98971e-05;1.3106953e-16;6.187246e-05
software;2.1783939e-10;7.209309e-05;0.0008960967;0.00021768383;1.2684306e-09;1.2092786e-05;0.002666445;1.2139176e-10;0.00012810505;4.090884e-05;4.404571e-05;1.5998428e-11;4.671049e-08;1.959692e-07;2.816195e-10;2.2187383e-05
kelvin;2.7631651e-14;0.0003052067;6.08194e-12;5.4366825e-07;3.3727304e-15;1.1751698e-07;7.6551856e-08;1.9713815e-15;2.59765e-06;4.771127e-05;1.147736e-06;3.7035883e-16;4.1049032e-11;3.5134724e-07;4.251725e-13;2.1157996e-06
truetype;3.944734e-14;0.00025663635;4.1780374e-11;1.3388334e-06;9.767047e-15;8.2272386e-08;7.395212e-06;8.600033e-16;1.4273159e-06;5.6173885e-05;8.917155e-07;1.577692e-14;1.031155e-12;1.8221119e-09;1.8891445e-16;1.8342319e-06
dhhalden;1.2639922e-16;3.023585e-06;9.379442e-13;1.6826485e-07;2.5556744e-07;6.3450334e-10;1.2920212e-13;1.1290868e-30;1.4825396e-08;9.2935894e-05;4.4541216e-06;2.7623313e-14;1.4272303e-23;0.00027811504;1.03402465e-17;3.8226235e-06
dignity;4.885097e-15;1.8357729e-05;6.612479e-09;9.7642245e-05;1.5494157e-10;4.2791118e-05;4.2043022e-05;2.8658334e-11;5.118566e-05;5.999265e-05;0.00015599551;1.7781626e-10;7.330984e-07;3.4308183e-08;6.9738794e-12;6.0406484e-05
thank;0.014454578;6.443642e-05;2.1842567e-05;0.0005712699;1.122119e-11;0.00051626895;0.00041431785;0.008865338;0.00031007384;4.467867e-05;0.0015995984;4.964157e-06;2.7584134e-05;9.40842e-06;5.8316957e-05;0.00048325857
ounce;6.746473e-29;4.379484e-05;5.4097793e-09;1.1488057e-06;1.9191986e-09;5.7868633e-08;8.671158e-09;1.9652347e-31;3.389094e-08;1.6899095e-05;2.0062635e-05;2.2136282e-27;2.2815233e-10;8.1365876e-08;1.4621205e-07;1.2528013e-06
molecular;1.5692857e-11;6.133487e-05;2.088296e-08;0.00011510994;4.385665e-12;2.8880588e-05;5.379277e-05;7.3952e-06;0.00013828295;3.8241174e-05;8.742669e-05;4.233409e-08;1.1177611e-05;6.921414e-08;6.6212496e-12;3.3936856e-05
leverage;2.1398055e-12;4.5372202e-05;2.3125195e-09;8.922416e-05;4.5304643e-10;1.8718692e-05;6.1584615e-05;1.0968327e-12;6.7572124e-05;4.5828092e-05;1.4909369e-05;3.3591168e-09;8.388174e-09;4.8182176e-08;7.014839e-11;4.0254898e-05
